matchId,matchDate,matchType,accessId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
652078d239b474ddb384c8a6,2023-10-07T06:27:03,52,c8f5fb015ca2a6f48f99ef5e,yoon성,202310,무,0,0,2,0,0,0,53,2,40,0,4.05,keyboard,3,2,0,2,2,0,0,0,0,0,1,1,2,1,0,0,76,60,42,41,11,2,1,1,3,2,13,11,6,3,10,2,6,3
652075f22a6bb44b66bcecbc,2023-10-07T06:14:21,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,124,1,58,1,3.42778,keyboard,5,2,0,1,1,0,0,0,0,0,2,1,3,0,0,0,148,140,102,102,5,1,2,2,7,7,29,26,3,2,6,1,2,2
652075f22a6bb44b66bcecbc,2023-10-07T06:14:21,52,b7b70a6f3a96d81f9f57fc32,주니준치,202310,승,0,0,0,0,0,0,70,0,42,1,4.70556,keyboard,7,6,0,6,6,0,0,0,0,0,7,6,0,0,0,0,89,85,43,43,3,2,0,0,5,5,27,26,11,9,8,1,4,4
652073088a8f7da81f0587ad,2023-10-07T06:02:04,52,dcb3ea03aa115bc70e82f9f9,바바의충견,202310,승,0,0,0,0,0,0,69,1,43,0,4.51111,keyboard,7,7,0,5,5,0,1,1,0,0,6,5,1,0,0,0,94,80,50,48,9,3,3,2,3,3,20,19,8,5,3,0,8,4
652073088a8f7da81f0587ad,2023-10-07T06:02:04,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,103,0,57,0,3.55556,keyboard,5,2,0,1,1,0,1,0,0,0,1,0,4,1,0,0,134,126,100,97,4,2,0,0,3,3,21,20,6,4,6,1,2,1
65207023cfc6c634c1c57c5b,2023-10-07T05:49:39,52,f8fbbefa9e8c43ab40c544fc,happy현태,202310,승,0,0,0,0,0,0,65,0,42,3,4.26111,keyboard,4,3,0,3,3,0,0,0,0,0,3,2,1,1,0,0,92,82,59,59,5,2,0,0,6,6,12,11,8,4,4,0,4,2
65207023cfc6c634c1c57c5b,2023-10-07T05:49:39,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,1,0,0,117,1,58,3,3.8,keyboard,6,4,0,1,1,0,1,0,0,0,5,1,1,0,0,0,141,132,85,84,10,5,1,0,12,12,29,29,4,2,2,0,4,2
65206d24b6f087093f31ad9b,2023-10-07T05:37:16,52,62761485b62a86624e9c20a5,리버풀날두,202310,무,0,0,2,0,0,0,62,3,47,1,3.95556,keyboard,7,7,0,3,3,0,1,1,0,0,6,2,0,0,1,1,85,73,43,41,10,4,0,0,5,5,19,17,8,6,11,2,2,1
65206d24b6f087093f31ad9b,2023-10-07T05:37:16,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,1,0,0,0,97,1,53,0,4.23333,keyboard,9,8,0,3,3,0,1,0,1,1,5,2,4,1,0,0,128,121,82,81,8,4,0,0,3,3,32,30,3,3,2,0,1,0
65206a5f791d1c6bfdb08b56,2023-10-07T05:24:31,52,abf14f3d2803571b37d30035,신남연,202310,패,0,0,0,0,0,0,79,2,42,1,3.55,keyboard,5,5,0,1,1,0,1,0,0,0,3,1,1,0,1,0,104,92,71,69,5,1,0,0,6,6,15,13,7,3,6,0,4,1
65206a5f791d1c6bfdb08b56,2023-10-07T05:24:31,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,105,0,58,1,4.42222,keyboard,4,3,0,3,3,0,0,0,0,0,1,1,3,2,0,0,131,120,85,85,2,0,1,0,12,12,24,21,6,2,6,0,5,3
6520679119167c9a54290eea,2023-10-07T05:12:42,52,3f21c7dcae671486eb6e7b10,FEROSE,202310,승,0,0,0,0,0,0,78,3,45,0,4.30556,keyboard,6,6,0,3,3,0,0,0,0,0,4,2,1,0,1,1,88,81,56,56,4,0,0,0,7,7,14,14,5,4,4,1,8,3
6520679119167c9a54290eea,2023-10-07T05:12:42,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,1,0,113,2,55,0,3.7,keyboard,6,4,0,1,1,0,1,0,0,0,2,0,4,1,0,0,133,126,100,98,6,3,0,0,4,4,22,20,1,1,2,0,7,6
652064898a2f3617f073012d,2023-10-07T05:00:44,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,0,0,77,1,44,1,3.79444,keyboard,4,4,0,2,2,0,1,0,0,0,2,1,1,0,1,1,100,89,69,66,4,0,0,0,2,2,20,18,5,3,5,3,5,1
652064898a2f3617f073012d,2023-10-07T05:00:44,52,a55b8096926d045ef97161f4,brvsfiffa7,202310,승,0,0,1,0,0,0,93,6,56,0,4.21111,keyboard,11,9,0,3,3,0,2,0,0,0,9,3,2,0,0,0,113,105,72,72,10,4,1,1,4,4,20,20,6,4,2,0,3,2
652061cd7571cf424ec285a0,2023-10-07T04:47:49,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,1,0,0,80,2,48,0,4.55,keyboard,6,5,0,3,3,0,0,0,0,0,3,2,3,1,0,0,99,90,59,57,9,4,2,1,3,3,21,21,5,4,5,0,5,4
652061cd7571cf424ec285a0,2023-10-07T04:47:49,52,b5c97be6d01f40ce33527c70,펩플레이,202310,패,0,0,0,0,0,0,88,1,52,5,3.55556,keyboard,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,103,93,63,60,5,2,0,0,8,8,14,13,12,10,6,0,7,6
65205f3fae25f2778174300d,2023-10-07T04:36:09,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,83,0,52,0,4.71667,keyboard,7,5,0,3,3,0,1,1,0,0,4,3,3,0,0,0,106,96,55,53,7,4,0,0,10,10,23,22,9,7,5,0,4,3
65205f3fae25f2778174300d,2023-10-07T04:36:09,52,ed3837134486bc5b91209560,young1b,202310,패,0,0,0,0,0,0,87,4,48,1,3.57778,keyboard,6,5,0,0,0,0,1,0,0,0,3,0,3,0,0,0,109,97,69,68,11,3,1,0,6,6,16,16,6,4,5,0,4,3
65205c015aeaa05fc6ed2a55,2023-10-07T04:12:51,52,70415623ca42936aff726520,기리홍,202310,패,2,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65205c015aeaa05fc6ed2a55,2023-10-07T04:12:51,52,1d8450ef71aa816cfd494356,산공유,202310,승,1,0,0,0,0,0,95,9,59,6,5.01667,keyboard,19,16,0,6,3,0,2,0,0,0,10,4,9,2,0,0,139,126,95,93,12,3,3,2,2,2,24,24,3,2,6,0,15,12
65205933c562e3d97c38bf53,2023-10-07T04:11:25,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,2,0,0,1,83,2,49,1,4.11111,keyboard,7,6,0,2,2,0,1,1,1,0,7,2,0,0,0,0,117,103,71,69,10,5,0,0,5,5,20,18,10,6,2,0,4,3
65205933c562e3d97c38bf53,2023-10-07T04:11:25,52,53c8b5f9e5faa0651e3ceeb5,상어가보고싶어,202310,무,0,0,2,0,0,0,73,0,51,0,4.03889,keyboard,5,3,0,2,2,0,1,0,1,0,4,2,1,0,0,0,94,83,56,55,10,5,0,0,5,5,15,14,8,4,3,0,5,3
652056391f162da9d07ec2c1,2023-10-07T03:59:27,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,83,3,49,0,4.30556,keyboard,8,8,0,3,3,0,0,0,0,0,5,2,3,1,0,0,109,99,58,55,3,1,1,0,10,10,31,29,5,4,4,1,4,2
652056391f162da9d07ec2c1,2023-10-07T03:59:27,52,e906d1283c2619aa173b34e1,두치토옹,202310,무,0,0,0,0,0,0,81,4,51,1,4.16667,keyboard,10,10,0,3,3,0,2,0,0,0,8,3,2,0,0,0,101,91,54,53,9,5,0,0,7,7,21,19,10,7,14,1,4,2
6520537fc55092dcda9f37e0,2023-10-07T03:46:44,52,821214d014e2faf8741751e4,한국형싸이코,202310,무,0,0,0,0,0,0,91,1,49,0,4.11667,keyboard,4,2,0,1,1,0,0,0,0,0,1,1,3,0,0,0,112,99,77,75,5,1,0,0,5,5,16,14,9,4,8,0,3,3
6520537fc55092dcda9f37e0,2023-10-07T03:46:44,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,96,3,51,0,3.98889,keyboard,3,2,0,1,1,0,0,0,0,0,1,0,2,1,0,0,121,111,88,86,9,1,0,0,5,5,17,17,2,2,5,2,2,0
652050b1b3de6a2c2a3e9814,2023-10-07T03:35:06,52,91fc86e3672af5a8df860604,해군정재영,202310,무,0,0,1,0,0,0,81,1,46,1,4.05556,keyboard,3,3,0,2,2,0,1,0,0,0,1,0,2,2,0,0,106,94,66,63,3,2,0,0,4,4,25,23,8,2,8,0,7,6
652050b1b3de6a2c2a3e9814,2023-10-07T03:35:06,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,1,0,0,0,104,2,54,0,4.06111,keyboard,3,3,0,2,2,0,0,0,0,0,2,1,1,1,0,0,129,118,80,79,7,2,0,0,11,11,24,23,7,3,3,0,4,2
65204ddce12ed85102daffd2,2023-10-07T03:23:07,52,7fc6bbc98239e37bc53319de,이진원천재,202310,승,0,0,0,0,0,0,82,0,46,0,4.41667,keyboard,5,5,0,4,4,0,0,0,0,0,4,3,1,1,0,0,102,92,60,60,5,3,2,0,3,3,22,20,9,6,6,2,4,2
65204ddce12ed85102daffd2,2023-10-07T03:23:07,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,98,2,54,0,3.95,keyboard,6,5,0,2,2,0,1,0,0,0,4,2,2,0,0,0,123,113,82,81,8,2,0,0,8,8,18,17,7,5,3,0,7,6
65204af36f6fdfd1d1c5312f,2023-10-07T03:11:03,52,6be2e4ec14810e63fed28fba,불개미군단,202310,무,0,0,0,0,0,0,91,4,53,0,4.11111,keyboard,10,8,0,3,3,0,2,0,0,0,8,2,2,1,0,0,107,98,68,67,8,4,0,0,4,4,18,16,9,7,6,0,12,10
65204af36f6fdfd1d1c5312f,2023-10-07T03:11:03,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,78,1,47,0,4.09444,keyboard,5,4,0,3,3,0,0,0,0,0,4,3,1,0,0,0,92,82,48,46,4,3,0,0,4,4,30,25,5,4,4,1,3,2
